ID,Name,Age,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Rating
235244,R. Nicolaisen,21,75,Right,1,3,2,6'3,179lbs,35,41,65,57,29,42,36,32,50,58,61,65,52,50,53,45,75,64,72,31,56,56,40,37,36,53,54,64,59,6,14,14,13,13,61
240876,M. Nani,20,75,Left,1,2,2,6'2,187lbs,34,28,65,53,34,48,28,26,41,43,65,67,59,55,64,47,65,69,58,21,55,64,29,29,41,53,54,63,64,8,14,10,15,14,61
210925,S. Otayf,27,61,Right,1,2,3,5'7,146lbs,51,62,45,65,56,66,42,31,62,63,61,59,68,62,69,52,60,65,66,60,52,40,63,55,63,60,35,17,13,7,10,11,11,9,61
232941,H. Nakamura,32,61,Right,1,3,2,5'6,152lbs,56,46,41,60,39,57,52,41,55,58,57,57,77,62,85,58,79,79,61,41,74,63,48,44,47,71,59,58,62,11,14,7,13,10,61
239853,M. Kryeziu,21,72,Right,1,2,2,6'5,212lbs,24,21,61,41,16,28,15,15,26,41,46,44,64,55,65,23,48,67,85,18,66,60,16,18,19,61,61,62,54,10,7,10,8,8,61
242925,Park Hyeong Jin,28,61,Left,1,3,2,6'0,165lbs,48,56,34,57,38,59,44,30,49,62,78,80,76,58,63,48,40,64,65,36,52,58,59,53,50,59,63,63,57,10,6,10,9,10,61
244717,A. Gallo,18,81,Left,1,3,2,6'0,161lbs,61,47,49,61,47,61,60,59,56,58,80,80,67,60,66,59,65,55,54,50,50,52,49,58,48,57,55,60,60,5,12,8,8,11,61
222702,Baek Dong Gyu,27,63,Right,1,3,2,6'0,174lbs,29,38,56,53,35,45,21,23,54,43,46,60,43,51,66,39,77,77,70,25,60,64,52,50,29,50,54,64,61,11,14,13,11,8,61
223982,R. Watson,22,69,Right,1,2,1,6'1,165lbs,18,14,16,28,16,15,21,13,26,19,40,48,55,64,58,23,54,33,54,13,40,24,15,32,26,39,12,15,16,57,58,56,59,64,61
203504,A. Amadi-Holloway,25,65,Right,1,3,2,6'2,183lbs,33,60,64,58,34,60,41,45,52,64,69,70,69,49,51,59,69,65,77,49,58,48,56,46,59,51,32,52,48,15,8,7,12,7,61
226544,D. Olave,24,68,Right,1,3,2,6'0,170lbs,56,29,49,55,29,47,34,30,43,48,69,74,66,55,60,31,74,68,63,34,58,58,40,45,35,41,61,61,66,7,15,10,12,16,61
235504,R. Romero,19,74,Right,1,3,2,5'7,146lbs,47,47,47,60,29,71,51,35,63,62,69,74,75,55,83,61,62,65,48,57,56,48,56,61,38,44,52,49,50,11,9,7,7,12,61
241648,B. Janošević,28,63,Right,1,3,1,6'3,190lbs,12,7,18,21,9,12,16,13,25,16,25,21,23,47,26,29,40,22,69,5,35,10,6,49,14,45,12,13,13,60,63,59,61,62,61
229105,D. Sula,20,71,Right,1,3,2,6'0,165lbs,57,62,57,60,56,61,46,47,40,63,68,66,63,52,63,58,54,61,66,60,43,13,56,54,64,51,15,17,13,5,7,6,11,14,61
230897,B. Hanlan,21,68,Right,1,3,2,6'0,161lbs,48,56,49,48,58,53,60,40,42,57,84,86,64,55,69,69,67,78,84,59,37,22,57,47,58,47,29,30,35,6,8,9,6,8,61
239090,P. Wiesinger,24,68,Left,1,3,2,5'11,163lbs,56,19,59,60,37,54,29,22,58,60,65,70,51,54,66,39,73,67,72,42,53,57,56,45,37,63,56,63,59,12,12,6,6,9,61
216563,C. Martin,23,66,Right,1,3,2,5'11,150lbs,59,39,54,65,45,56,54,51,58,58,63,69,71,58,69,46,48,67,59,43,63,57,42,53,43,59,62,58,55,7,14,11,14,15,61
237299,Kuk Tae Jeong,22,67,Left,1,3,2,5'10,161lbs,56,42,30,49,24,57,43,26,37,58,76,72,66,62,72,49,69,60,66,41,63,62,60,52,31,53,62,62,57,13,7,14,13,7,61
198132,D. Oberhauser,27,63,Right,1,2,1,6'1,181lbs,10,9,9,38,10,10,18,12,33,14,47,41,52,52,38,22,62,33,43,8,16,25,11,18,22,43,12,13,12,65,58,55,60,60,61
242164,E. Kupen,28,61,Right,1,2,2,5'8,157lbs,32,60,55,47,50,61,44,31,38,58,85,83,76,56,77,60,75,53,56,54,48,14,59,58,52,54,28,15,21,5,11,7,10,13,61
200693,D. Jarl,26,64,Left,1,3,2,6'5,181lbs,35,21,66,51,29,41,25,14,55,48,47,73,32,56,31,25,31,48,84,23,62,63,14,44,19,47,54,57,58,10,7,9,11,15,61
215285,D. Carr,24,67,Right,1,3,3,5'11,170lbs,33,62,62,44,43,65,38,31,31,64,76,76,68,47,67,54,69,67,73,52,33,18,59,45,64,53,18,15,12,9,8,10,15,11,61
239605,M. Diallo,27,61,Right,1,3,2,6'0,174lbs,31,68,62,48,63,51,35,38,26,56,66,67,65,53,63,62,68,51,61,60,31,17,61,43,66,60,18,16,19,12,10,11,13,13,61
239606,L. Scherff,21,70,Left,1,3,2,5'9,154lbs,57,41,38,44,33,68,34,34,39,61,84,79,80,56,77,47,72,81,65,40,72,47,54,51,35,63,31,60,63,12,12,14,9,14,61
241654,C. Brandeborn,27,61,Right,1,3,3,5'9,165lbs,56,58,39,62,52,64,45,33,60,63,73,70,71,44,82,56,73,61,54,54,65,49,60,61,50,58,55,49,40,5,6,10,9,13,61
183542,M. Drennan,24,68,Left,1,2,2,5'10,179lbs,41,61,58,41,64,52,70,70,39,53,70,72,74,52,57,63,51,55,68,57,76,18,67,31,60,51,24,23,17,13,7,11,8,8,61
170743,I. Djuric,29,61,Right,1,3,2,5'11,170lbs,49,33,67,50,33,42,44,35,63,48,63,69,65,65,64,58,55,60,68,41,57,55,21,46,42,55,60,62,61,16,6,6,11,14,61
242424,M. Allende,19,71,Right,1,3,3,5'5,139lbs,53,49,47,59,54,72,54,46,62,72,55,59,59,55,92,59,54,37,34,50,45,28,48,55,59,64,37,38,39,12,12,7,9,7,61
243704,M. Knudsen,23,68,Right,1,5,2,5'10,154lbs,55,48,39,66,48,62,57,57,63,65,60,67,67,65,73,54,56,70,52,54,42,43,49,56,46,61,54,51,54,11,5,6,13,10,61
190200,T. Taiwo,28,61,Right,1,3,2,5'7,154lbs,53,46,50,66,47,53,51,55,62,62,73,69,66,61,84,62,80,80,60,51,57,60,50,50,52,61,57,60,62,13,12,12,13,16,61
238329,L. Pizarro,20,75,Right,1,3,3,6'1,165lbs,51,55,45,63,49,63,47,47,61,64,67,74,73,59,58,62,52,67,72,47,65,55,61,53,51,57,59,51,47,12,14,11,7,13,61
233466,M. Olsen Pettersen,18,76,Right,1,2,1,6'3,187lbs,11,7,12,20,6,10,10,10,18,15,24,23,28,52,49,20,60,21,52,8,16,7,6,29,18,39,11,14,10,63,59,58,60,64,61
232187,A. Berry,20,69,Right,1,3,2,5'9,154lbs,44,39,46,58,33,54,41,34,52,55,65,68,74,64,75,53,77,83,74,32,68,62,49,52,48,52,57,56,55,7,12,11,11,10,61
237307,H. Wingo,22,69,Right,1,3,2,6'0,170lbs,54,48,51,59,59,61,43,42,57,62,74,79,65,53,61,71,64,79,69,49,43,42,51,55,49,55,47,48,43,8,9,11,8,12,61
238075,M. Taylor-Crossdale,18,79,Right,1,3,3,6'1,170lbs,42,62,51,56,60,65,56,37,41,63,65,72,60,60,60,70,55,50,66,60,40,16,46,60,69,56,28,21,17,7,8,8,11,8,61
237052,C. Omeje,28,61,Right,1,3,2,6'0,172lbs,35,63,59,41,53,61,34,26,36,65,59,66,60,55,62,59,64,68,77,57,36,14,59,42,55,44,37,14,19,15,13,8,9,12,61
244476,C. Vidal,18,77,Right,1,3,2,6'1,165lbs,26,26,73,33,28,28,29,27,28,35,55,53,44,54,58,46,79,64,57,22,49,59,30,31,44,47,65,67,66,14,7,5,7,9,61
220669,F. Okenabirhie,22,70,Right,1,4,3,5'10,163lbs,41,59,59,49,41,62,38,32,42,63,79,83,78,49,74,60,74,72,72,56,52,25,58,47,46,54,26,21,22,8,12,8,7,13,61
244989,J. Aguilera,18,77,Left,1,2,3,5'6,137lbs,54,56,40,61,43,65,53,37,58,63,71,70,73,55,80,57,51,67,64,50,53,40,59,53,48,50,21,38,36,6,8,12,7,7,61
216318,S. Warmolts,24,66,Right,1,3,2,5'9,152lbs,32,22,60,59,33,46,28,28,48,53,65,55,54,51,70,51,75,53,62,33,65,55,28,32,46,49,59,63,59,11,10,10,13,13,61
242174,D. Mantilla,21,69,Right,1,3,2,5'8,154lbs,52,47,43,62,32,61,38,33,54,63,66,65,65,51,78,57,59,72,43,53,54,39,61,62,48,53,44,38,43,7,9,7,11,8,61
183807,P. Amond,30,61,Right,1,3,2,5'11,165lbs,45,64,62,47,58,56,59,38,37,56,59,61,65,57,70,62,73,63,68,59,35,29,60,51,60,58,40,22,18,11,12,9,16,14,61
224257,M. Pałaszewski,20,71,Right,1,3,2,5'9,146lbs,35,44,56,63,45,57,52,37,59,61,66,68,79,50,85,54,69,72,48,53,60,57,46,57,44,49,58,62,59,13,11,8,15,14,60
231426,M. Pavić,23,68,Left,1,3,2,6'0,163lbs,57,28,61,42,26,56,30,28,39,55,71,73,56,51,59,29,60,64,62,28,54,56,46,38,41,56,62,61,62,11,9,8,12,10,60
232452,K. Hachisuka,27,60,Right,1,4,2,5'11,165lbs,69,29,56,57,29,58,36,26,45,63,68,75,63,66,62,39,73,79,81,26,61,64,60,38,37,47,59,65,54,8,10,7,12,14,60
237316,B. Cooper,18,80,Right,1,3,2,6'1,163lbs,30,29,63,41,37,29,35,28,30,35,55,49,45,49,59,41,63,49,60,27,56,55,33,38,48,46,60,67,66,8,9,9,9,8,60
238852,G. Damen,20,66,Right,1,3,2,6'1,165lbs,41,51,44,63,37,62,48,35,58,62,64,65,68,50,58,54,61,72,70,54,57,46,48,63,39,41,52,58,50,13,8,12,6,11,60
222469,C. Rubio Sivodedov,20,70,Right,1,2,2,5'10,159lbs,56,43,48,64,38,62,45,42,62,63,68,62,71,51,78,55,54,60,56,44,39,52,52,61,45,53,56,57,55,9,15,15,7,12,60
235014,J. Smith,20,74,Left,1,2,3,5'10,141lbs,60,56,42,53,47,61,48,60,56,60,87,82,77,42,77,61,50,55,52,51,34,17,47,50,50,42,44,23,27,11,14,5,13,13,60
236550,M. Ndjoli,19,75,Right,1,4,2,6'0,141lbs,46,57,46,52,53,57,46,41,41,61,71,72,63,56,61,66,64,68,61,56,55,17,61,55,66,62,23,28,25,8,14,12,11,10,60
246278,Manu Navarro,17,72,Right,1,3,3,5'11,165lbs,38,51,46,65,28,50,32,40,63,56,56,54,53,63,66,43,63,55,58,54,53,59,54,63,45,42,45,59,52,8,11,13,12,6,60
240903,Javi Pérez,22,68,Right,1,3,2,6'0,163lbs,42,56,43,61,31,55,30,37,56,58,52,60,45,57,52,42,64,57,68,60,41,63,60,58,47,43,64,62,56,10,11,6,11,9,60
214024,J. Wallens,25,65,Right,1,3,1,6'3,165lbs,11,15,15,29,14,13,18,13,21,22,38,43,54,50,26,25,47,27,78,20,21,22,17,11,30,38,13,13,17,56,60,59,66,58,60
225800,A. Parisi,23,63,Right,1,2,2,5'9,154lbs,51,22,58,55,25,34,27,28,35,58,66,68,42,60,65,32,70,56,55,27,43,57,20,25,26,46,57,63,61,13,15,6,12,11,60
246280,L. Yamaguchi,20,70,Right,1,3,1,6'1,161lbs,12,6,12,29,7,11,13,12,27,17,20,26,33,50,33,23,49,18,40,5,22,13,8,29,17,21,6,13,12,65,58,66,57,60,60
238345,K. Tagawa,19,70,Left,1,2,2,5'11,154lbs,34,66,45,58,35,55,31,31,48,59,79,83,75,47,66,50,65,70,72,43,62,13,61,40,57,48,28,39,28,13,14,15,10,6,60
243977,J. Herrera,26,61,Left,1,3,2,5'9,165lbs,29,66,61,45,37,57,39,58,37,64,60,64,61,49,44,61,59,67,55,59,24,17,58,42,71,49,27,13,12,12,7,7,7,6,60
244489,P. Chato,21,70,Left,1,3,2,6'1,181lbs,48,35,55,60,29,52,43,30,53,56,68,74,69,58,69,45,73,72,74,38,58,56,45,48,33,53,58,60,56,9,7,15,6,15,60
245769,E. Majetschak,18,76,Right,1,4,2,6'1,161lbs,52,56,47,70,48,55,56,50,64,61,61,55,64,62,65,57,58,48,49,59,51,41,55,61,62,64,39,44,43,10,6,10,9,7,60
200714,H. Hope,24,65,Right,1,2,2,5'10,168lbs,56,62,49,53,50,49,54,61,37,53,73,75,58,54,74,62,48,68,63,56,44,19,64,31,62,58,14,22,25,10,12,7,10,9,60
231946,Seo Jae Min,20,72,Right,1,3,2,5'7,132lbs,61,55,33,58,41,60,43,34,42,58,65,64,81,57,70,54,74,59,29,31,42,23,63,56,47,60,33,21,20,9,11,11,12,11,60
239626,R. Durán,20,72,Right,1,2,2,6'1,157lbs,55,64,63,60,42,61,55,34,47,60,62,61,60,60,55,60,71,56,58,55,32,22,64,58,64,50,27,15,20,12,5,14,15,7,60
240906,B. Adekanye,19,80,Left,1,2,3,5'7,137lbs,54,58,49,56,55,64,49,44,46,64,75,73,68,50,74,63,53,55,64,48,45,21,52,49,52,55,25,35,30,8,9,5,11,9,60
242187,C. Baumgartner,18,78,Right,1,3,3,5'10,150lbs,47,40,49,70,53,60,53,52,65,64,54,61,67,51,69,56,52,50,47,35,45,34,44,67,62,64,32,49,50,10,11,9,14,11,60
193035,Salcedo,27,62,Right,1,3,1,6'1,176lbs,13,10,9,38,14,14,12,13,34,30,61,59,60,62,52,39,67,53,53,11,24,27,15,43,20,46,12,10,16,58,60,55,52,63,60
215820,L. Donnelly,22,71,Right,1,3,2,6'0,168lbs,54,30,57,61,31,56,48,36,46,52,64,60,61,45,67,32,77,61,74,36,71,59,42,45,50,43,60,66,62,15,15,14,15,16,60
229900,S. Lauper,21,69,Right,1,3,2,6'1,154lbs,50,53,59,66,51,61,47,39,59,64,69,71,68,59,63,56,63,70,65,49,44,55,57,51,55,56,53,65,62,14,7,13,6,11,60
242188,Anderson Emanuel,22,72,Left,1,3,3,5'9,148lbs,41,53,37,50,44,66,45,48,35,63,71,72,73,53,75,63,54,51,57,51,60,25,64,61,56,57,31,21,17,12,5,12,7,8,60
243468,A. Balanta,18,80,Right,1,3,2,5'10,159lbs,45,38,49,64,33,49,41,39,51,57,67,62,56,56,67,52,60,68,59,41,64,56,38,42,42,53,62,62,59,11,10,7,12,10,60
211469,C. Georges,24,63,Right,1,3,2,5'9,141lbs,54,58,31,56,43,69,45,36,39,62,77,72,74,49,78,57,70,46,39,54,37,15,53,53,42,51,34,25,29,15,8,15,11,8,60
240141,W. Hajda,18,74,Right,1,3,2,6'0,165lbs,35,36,48,57,31,60,31,31,55,57,64,64,75,55,69,40,78,75,60,29,68,57,38,42,37,49,63,59,57,15,7,8,5,9,60
242189,N. Petric,27,64,Right,1,3,1,6'4,183lbs,12,12,11,24,15,13,10,14,15,12,21,27,36,47,28,21,32,25,62,14,27,15,16,56,11,41,12,13,14,61,59,58,61,63,60
245005,D. Kerschbaumer,29,60,Right,1,4,3,5'8,154lbs,52,40,43,55,43,62,41,36,53,61,72,67,70,59,76,65,71,60,45,57,56,57,53,39,43,46,57,64,57,11,7,11,8,13,60
243214,R. Telfer,24,65,Left,1,3,2,5'11,181lbs,59,49,50,56,51,59,55,32,50,57,81,80,69,49,61,59,64,62,71,41,64,46,53,50,54,49,52,57,53,8,9,8,5,7,60
245774,Otaño,22,70,Right,1,3,1,6'0,165lbs,9,7,15,17,8,6,11,14,23,18,30,28,38,31,47,24,61,26,46,9,23,12,9,22,15,34,10,14,11,63,62,59,61,64,60
239631,D. Loader,17,82,Right,1,3,3,6'0,150lbs,39,63,49,56,51,64,50,40,41,61,74,76,78,52,74,54,62,55,50,51,30,17,60,50,65,59,14,15,19,9,11,11,9,11,60
240399,J. Montaño,25,65,Right,1,3,2,5'7,152lbs,61,57,56,53,44,58,47,38,48,57,79,72,68,59,66,58,62,73,74,35,48,54,52,45,62,53,61,53,48,8,12,13,8,12,60
242703,J. Marcinkowski,21,71,Right,1,2,1,6'1,185lbs,11,7,15,46,8,15,12,13,36,21,21,24,23,42,45,22,61,27,58,7,43,11,6,36,18,37,12,13,14,64,60,65,56,63,60
202000,G. Herrem,30,60,Right,1,3,2,6'2,181lbs,48,60,53,45,69,55,47,43,33,62,67,63,60,44,59,67,63,64,72,52,39,38,63,35,55,52,33,19,15,15,14,7,11,15,60
210192,I. Al Zubaidi,28,60,Left,1,3,2,5'8,132lbs,64,31,48,54,25,59,55,31,43,60,71,72,76,55,75,35,65,60,62,34,61,50,52,34,31,40,45,66,62,8,15,7,13,8,60
226832,J. Calero,19,76,Right,1,3,2,6'1,176lbs,41,61,58,61,41,54,49,33,39,57,59,60,55,58,61,61,56,64,64,57,32,20,57,46,61,51,31,22,18,11,9,7,13,12,60
244496,S. Perić,21,66,Right,1,3,2,6'1,176lbs,47,23,58,58,33,41,30,27,54,48,74,70,52,58,61,43,76,57,71,35,66,53,34,47,32,56,50,60,57,11,13,13,15,12,60
213521,S. Raheriharimanana,24,63,Right,1,3,2,5'6,141lbs,50,33,49,68,48,59,49,50,63,61,62,43,73,59,84,62,60,56,40,42,64,52,53,53,53,49,51,60,67,10,11,12,14,7,60
239889,R. Gül,17,77,Left,1,3,3,5'6,165lbs,59,59,37,56,53,68,54,45,43,65,79,79,72,58,73,59,41,31,56,58,28,23,48,46,58,50,31,30,30,13,7,12,7,9,60
230162,I. Wilson,19,75,Right,1,3,2,6'2,148lbs,39,30,51,66,43,57,35,39,62,63,68,60,65,54,70,61,68,72,78,35,73,39,48,51,47,47,51,59,56,13,13,11,13,13,60
241938,N. Al Dawsari,19,78,Left,1,3,2,5'10,143lbs,56,48,58,63,31,52,33,38,60,56,67,69,79,56,66,51,60,66,57,44,50,59,58,63,44,53,55,55,53,14,13,12,14,15,60
245522,H. Al Maqati,24,62,Right,1,3,3,5'9,141lbs,54,59,43,61,46,60,49,48,55,59,68,69,65,57,75,53,58,59,49,52,47,31,56,54,55,56,32,35,33,13,9,11,6,13,60
205075,K. Bigler,25,63,Right,1,3,2,5'7,154lbs,53,39,55,61,38,57,49,33,52,59,69,71,67,58,88,57,75,74,72,47,77,55,62,37,38,56,58,50,56,16,16,11,8,11,60
222227,P. Berg,20,65,Right,1,2,2,5'10,154lbs,44,52,41,62,48,60,47,49,60,63,74,77,70,53,77,60,57,60,58,54,45,48,58,58,46,60,42,56,54,14,11,16,10,8,60
226579,A. Zendejas,20,69,Left,1,3,2,5'7,143lbs,40,48,43,60,42,70,40,33,54,55,77,78,81,56,81,51,60,62,41,38,59,40,58,43,42,52,37,40,41,8,11,12,6,11,60
239891,A. Karnuçu,18,79,Right,1,2,2,6'0,165lbs,46,37,66,64,39,57,42,44,59,55,52,49,50,57,61,57,64,44,61,36,75,58,37,44,49,47,52,67,63,6,7,11,15,7,60
245779,D. Quaranta,21,69,Left,1,2,2,6'3,179lbs,40,25,66,40,30,40,35,36,38,40,61,62,52,52,58,50,68,63,69,28,48,55,32,34,39,46,63,60,60,13,7,13,10,10,60
180755,T. Velaphi,31,60,Right,1,2,1,6'1,165lbs,15,12,13,33,13,11,17,12,22,15,53,53,56,67,28,17,31,34,65,12,19,19,9,30,23,44,9,14,15,60,55,55,59,60,60
223764,N. Das,24,65,Left,1,2,2,5'9,150lbs,42,23,54,39,25,52,31,30,29,48,76,73,79,64,76,27,61,60,58,24,56,63,46,49,40,57,62,67,60,14,9,12,10,11,60
235796,J. Durán,21,73,Right,1,3,2,5'10,152lbs,27,24,54,51,32,37,30,31,47,36,59,45,37,54,65,48,66,58,62,23,58,54,29,31,38,42,55,71,67,9,9,6,9,8,60
246036,Rafael Zuchi,24,66,Right,1,3,2,6'2,172lbs,21,18,67,49,21,36,25,20,33,49,55,60,45,44,64,47,66,61,69,26,59,60,28,28,33,43,53,60,56,14,13,13,8,12,60
229397,M. Vargas,22,71,Right,1,2,1,6'0,179lbs,18,19,18,38,15,22,19,20,31,21,48,51,38,61,28,38,62,42,71,20,37,26,19,29,25,46,16,22,18,59,57,58,58,62,60
238613,O. Ural,21,70,Right,1,3,2,5'11,176lbs,55,26,51,36,26,62,41,35,27,67,74,79,70,60,60,29,62,55,61,34,55,56,49,35,41,50,53,63,64,12,12,10,8,10,60
245525,S. Mustafa,32,60,Right,1,3,2,5'11,143lbs,52,35,49,61,34,58,36,34,58,60,63,64,55,56,67,44,60,61,59,42,55,58,52,56,45,39,57,60,58,14,12,7,14,12,60
183829,M. Youssouf,30,60,Left,1,2,2,5'6,141lbs,54,38,34,64,39,60,59,65,52,55,63,72,78,68,91,47,59,66,47,41,43,36,55,63,49,48,19,17,13,9,16,7,16,16,60
236310,S. Hart,21,70,Left,1,3,2,6'0,154lbs,53,32,49,47,29,69,42,45,42,46,70,73,55,62,66,31,56,63,55,40,59,62,55,43,49,46,59,63,60,8,12,9,8,11,60
239126,M. Al Baqawi,22,69,Right,1,3,2,5'8,152lbs,58,23,44,57,21,54,32,32,53,53,71,76,52,58,52,30,60,57,63,27,66,57,50,45,60,43,61,59,60,7,14,7,10,15,60
236567,J. Díaz,21,71,Right,1,3,2,5'11,154lbs,61,48,36,58,46,63,60,58,50,58,69,73,78,55,60,52,58,68,58,44,66,43,52,56,37,58,36,49,42,6,9,12,14,11,60
238103,Liu Junshuai,23,68,Right,1,2,2,6'1,176lbs,21,20,55,26,28,20,29,23,35,36,51,63,62,49,55,35,72,71,76,22,56,56,25,27,33,51,67,63,58,6,13,9,8,13,60
244503,H. Hankić,24,65,Right,1,4,1,6'2,181lbs,14,5,12,25,6,13,11,11,23,19,31,32,34,57,37,26,41,23,64,9,14,14,5,36,15,41,12,10,11,62,58,60,60,59,60
221976,Jiang Zhe,29,60,Right,1,3,2,5'10,185lbs,53,41,61,65,43,62,51,36,63,61,50,52,46,59,65,63,51,76,75,58,42,55,38,41,47,63,60,63,56,11,9,14,9,14,60
228888,G. Edmundson,20,71,Right,1,3,2,6'3,174lbs,29,20,57,46,25,33,26,29,42,37,56,55,72,59,58,46,73,68,72,19,59,57,22,26,39,52,59,61,56,14,9,8,14,15,60
237592,M. Blauensteiner,23,66,Right,1,3,2,6'0,172lbs,59,41,37,56,47,58,45,41,50,56,66,68,62,49,62,58,46,66,65,37,47,64,52,46,54,45,60,58,57,9,5,8,9,9,60
243736,K. Rauhut,28,61,Left,1,3,1,6'2,170lbs,14,9,10,21,7,14,12,12,26,20,29,35,33,48,31,23,48,20,43,7,27,12,5,28,19,38,10,12,10,62,60,56,60,62,60
245784,A. Tripaldelli,19,78,Left,1,3,2,6'0,170lbs,64,28,49,42,36,65,43,36,41,55,61,61,57,62,61,36,61,59,59,31,59,60,59,42,41,48,58,65,63,10,5,6,6,12,60
204825,B. Wilson,25,63,Right,1,2,1,6'1,163lbs,18,19,15,25,14,19,14,14,22,20,40,40,32,57,57,21,53,22,56,16,19,19,17,19,32,33,18,14,17,61,59,54,57,59,60
232985,T. Kunimoto,20,72,Left,1,3,3,5'9,168lbs,49,59,46,61,51,65,55,31,52,61,82,76,69,54,71,58,70,58,74,49,26,33,49,65,45,56,20,32,38,6,12,11,9,8,60
237081,V. Xenopoulos,20,74,Right,1,3,1,6'1,183lbs,14,10,12,24,10,10,14,14,29,11,25,33,45,54,45,60,61,45,68,10,17,10,10,50,19,46,15,10,14,65,57,50,57,63,60
225051,B. Warland,21,69,Left,1,2,2,6'1,181lbs,36,22,55,39,28,38,24,26,22,53,48,59,57,52,64,32,70,65,77,17,44,59,28,29,32,56,67,59,58,9,10,13,13,8,60
236571,M. Paes,20,71,Right,1,3,1,6'3,181lbs,13,10,13,20,10,10,12,10,23,16,22,30,34,59,32,22,57,35,52,10,17,12,11,33,10,29,8,12,14,63,52,55,59,62,60
238363,R. Obermair,22,69,Right,1,4,2,6'0,168lbs,58,66,51,55,56,70,54,39,49,68,65,63,65,44,66,73,40,41,60,49,39,42,48,50,59,49,30,41,47,15,7,7,9,15,60
242971,C. Palacios,17,74,Right,1,3,2,5'6,148lbs,36,51,37,59,39,59,47,52,54,58,71,72,67,49,86,61,49,71,49,57,42,29,61,61,51,47,20,29,33,13,12,11,8,15,60
198685,L. O'Brien,26,64,Right,1,5,1,6'2,174lbs,18,13,13,34,17,20,18,12,23,23,45,51,53,50,55,20,63,34,65,14,30,25,13,20,23,41,15,19,15,62,59,63,54,63,60
218397,D. Ochieng,25,63,Right,1,3,2,6'2,196lbs,37,33,59,53,22,48,33,31,56,51,73,69,50,56,52,52,67,72,82,41,57,55,28,32,32,52,54,58,57,14,16,7,15,16,60
227869,W. Kurtovic,22,70,Left,1,3,2,6'3,187lbs,58,53,49,59,49,64,53,52,56,62,60,65,65,56,58,66,53,77,73,59,70,53,49,61,48,53,51,57,55,13,15,15,13,7,60
237085,Yoo Seung Min,19,73,Right,1,3,2,5'11,154lbs,59,55,38,57,52,60,58,41,51,58,76,77,73,59,63,68,42,59,54,50,42,21,58,49,55,53,45,29,28,5,14,15,6,14,60
243229,T. Freriks,19,71,Right,1,3,2,6'1,176lbs,38,63,56,47,48,50,45,32,35,57,55,53,57,62,55,59,75,55,73,55,32,14,63,45,45,50,23,14,20,14,7,6,12,6,60
243997,Manu Moya,22,67,Right,1,3,2,5'11,163lbs,33,22,61,44,31,32,36,32,36,44,58,56,45,56,50,43,65,63,68,21,58,58,24,33,20,52,60,62,62,8,9,10,12,6,60
227870,A. Södlund,21,68,Right,1,3,2,6'1,168lbs,45,58,52,63,46,64,38,34,52,61,64,68,63,57,50,65,52,75,68,49,56,48,56,52,47,58,45,52,52,14,12,6,15,10,60
232990,M. Kurogi,28,60,Right,1,2,2,5'11,159lbs,43,52,49,61,38,54,36,39,58,58,64,61,52,59,60,45,61,68,71,54,43,60,54,57,44,57,63,64,64,9,13,13,12,8,60
242974,K. Sessa,17,80,Right,1,3,3,5'9,154lbs,50,44,38,67,50,69,58,42,56,64,75,68,76,62,77,39,66,49,40,35,41,45,45,62,47,57,46,57,50,6,13,12,13,11,60
241183,Sergio Tienza,21,70,Right,1,3,1,6'0,172lbs,13,6,11,27,8,10,14,10,29,14,31,30,37,42,49,20,64,40,50,8,23,11,6,33,11,40,10,10,11,67,65,55,57,59,60
244255,K. Michalski,18,75,Right,1,3,2,6'2,170lbs,56,27,40,53,23,58,50,29,49,59,69,65,69,53,73,31,72,86,57,22,53,57,47,42,37,45,58,58,54,6,11,8,14,8,60
244767,Carlos Vicente,19,71,Right,1,3,2,5'9,152lbs,58,61,54,57,49,62,60,49,51,63,68,64,57,58,75,69,47,60,57,55,30,27,52,55,61,53,26,29,35,14,15,11,6,8,60
236320,B. Rowthorn,19,69,Right,1,3,2,5'11,165lbs,43,38,63,70,41,61,43,45,64,58,55,63,55,55,53,64,56,64,59,43,67,44,55,56,53,53,40,49,60,12,14,11,14,15,60
244000,T. Fleckstein,19,75,Right,1,3,2,6'2,143lbs,38,20,63,60,24,49,33,19,48,55,62,64,57,45,52,31,49,37,60,25,51,56,28,28,27,41,60,65,60,6,8,9,6,5,60
214049,D. Restrepo,25,65,Right,1,3,2,5'8,154lbs,54,38,34,64,42,57,59,45,54,60,65,61,79,60,76,47,72,77,71,34,36,49,53,54,57,55,70,56,53,11,11,6,15,13,60
234785,S. Omeonga,22,67,Right,1,2,3,5'10,159lbs,44,29,49,65,32,63,38,40,61,65,65,54,68,54,80,44,59,47,40,37,57,54,53,62,46,61,63,60,60,7,10,9,5,6,60
